name;brand;pvp;description;image
AJ-CENTERBUTTON-2G-B-VERT;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G-VERT - Retroiluminación LED - Panel táctil central sin contacto - Color negro - Ajax - LightSwitch CenterButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-B-VERT/AJ-CENTERBUTTON-2G-B-VERT.png
AJ-CENTERBUTTON-2G-FOG;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color niebla - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-FOG/AJ-CENTERBUTTON-2G-FOG.png
AJ-CENTERBUTTON-2G-GRA;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color grafito - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-GRA/AJ-CENTERBUTTON-2G-GRA.png
AJ-CENTERBUTTON-2G-GRE;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color gris - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-GRE/AJ-CENTERBUTTON-2G-GRE.png
AJ-CENTERBUTTON-2G-IVO;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color marfil - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-IVO/AJ-CENTERBUTTON-2G-IVO.png
AJ-CENTERBUTTON-2G-OLI;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color oliva - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-OLI/AJ-CENTERBUTTON-2G-OLI.png
AJ-CENTERBUTTON-2G-OYS;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color ostra - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-OYS/AJ-CENTERBUTTON-2G-OYS.png
AJ-CENTERBUTTON-2G-W;AJAX;14.36;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil central sin contacto - Color blanco - Ajax - LightSwitch CenterButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-W/AJ-CENTERBUTTON-2G-W.png
AJ-CENTERBUTTON-2G-W-VERT;AJAX;14.36;Panel táctil para interruptor doble vertical - Compatible con AJ-LIGHTCORE-2G-VERT - Retroiluminación LED - Panel táctil central sin contacto - Color blanco - Ajax - LightSwitch CenterButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-2G-W-VERT/AJ-CENTERBUTTON-2G-W-VERT.png
AJ-CENTERBUTTON-DIMMER-B;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER - Retroiluminación LED - Panel táctil central sin contacto - Color negro - Ajax - LightSwitch CenterButton (Dimmer);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-DIMMER-B/AJ-CENTERBUTTON-DIMMER-B.png
AJ-CENTERBUTTON-DIMMER-B-VERT;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER-VERT - Retroiluminación LED - Panel táctil central sin contacto - Color negro - Ajax - LightSwitch CenterButton (Dimmer)Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-DIMMER-B-VERT/AJ-CENTERBUTTON-DIMMER-B-VERT.png
AJ-CENTERBUTTON-DIMMER-W;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER - Retroiluminación LED - Panel táctil central sin contacto - Color blanco - Ajax - LightSwitch CenterButton (Dimmer);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-DIMMER-W/AJ-CENTERBUTTON-DIMMER-W.png
AJ-CENTERBUTTON-DIMMER-W-VERT;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER-VERT - Retroiluminación LED - Panel táctil central sin contacto - Color blanco - Ajax - CenterButton (Dimmer) Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERBUTTON-DIMMER-W-VERT/AJ-CENTERBUTTON-DIMMER-W-VERT.png
AJ-CENTERCOVER-B;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-B/AJ-CENTERCOVER-B.png
AJ-CENTERCOVER-CP-W;AJAX;9.3;Tapa central de la caja de montaje - Necesita AJ-COVERHOLDER-COVERPLATE - Combinable con interruptores y enchufes Ajax - Color blanco - Ajax - CenterCover (CP);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-CP-W/AJ-CENTERCOVER-CP-W.png
AJ-CENTERCOVER-FOG;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color niebla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-FOG/AJ-CENTERCOVER-FOG.png
AJ-CENTERCOVER-GRA;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color grafito;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-GRA/AJ-CENTERCOVER-GRA.png
AJ-CENTERCOVER-GRE;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color gris;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-GRE/AJ-CENTERCOVER-GRE.png
AJ-CENTERCOVER-IVO;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color marfil;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-IVO/AJ-CENTERCOVER-IVO.png
AJ-CENTERCOVER-LAN-B;AJAX;6.82;Tapa central para enchufe Ethernet - Compatible con AJ-OUTLETCORE-LAN-B - Requiere marco AJ-FRAME - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-LAN-B/AJ-CENTERCOVER-LAN-B.png
AJ-CENTERCOVER-LAN-W;AJAX;6.82;Tapa central para enchufe Ethernet - Compatible con AJ-OUTLETCORE-LAN-W - Requiere marco AJ-FRAME - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-LAN-W/AJ-CENTERCOVER-LAN-W.png
AJ-CENTERCOVER-OLI;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color oliva;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-OLI/AJ-CENTERCOVER-OLI.png
AJ-CENTERCOVER-OYS;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color ostra;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-OYS/AJ-CENTERCOVER-OYS.png
AJ-CENTERCOVER-SMART-B;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-B/AJ-CENTERCOVER-SMART-B.png
AJ-CENTERCOVER-SMART-FOG;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color niebla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-FOG/AJ-CENTERCOVER-SMART-FOG.png
AJ-CENTERCOVER-SMART-GRA;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color grafito;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-GRA/AJ-CENTERCOVER-SMART-GRA.png
AJ-CENTERCOVER-SMART-GRE;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color gris;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-GRE/AJ-CENTERCOVER-SMART-GRE.png
AJ-CENTERCOVER-SMART-IVO;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color marfil;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-IVO/AJ-CENTERCOVER-SMART-IVO.png
AJ-CENTERCOVER-SMART-OLI;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color oliva;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-OLI/AJ-CENTERCOVER-SMART-OLI.png
AJ-CENTERCOVER-SMART-OYS;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color ostra;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-OYS/AJ-CENTERCOVER-SMART-OYS.png
AJ-CENTERCOVER-SMART-W;AJAX;22.04;Tapa central para enchufe inteligente tipo F - Compatible con AJ-OUTLETCORE-SMART - Indicador LED sobre estado del enchufe y consumo - Botón táctil para control manual - Retroalimentación LED - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-SMART-W/AJ-CENTERCOVER-SMART-W.png
AJ-CENTERCOVER-W;AJAX;13.08;Tapa central para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CENTERCOVER-W/AJ-CENTERCOVER-W.png
AJ-COMBIPROTECT-B;AJAX;108.12;Detector PIR y rotura de cristal - Grado 2 - Inalámbrico 868 MHz Jeweller - Inmunidad ante mascotas - Sensibilidad ajustable - Rango de detección PIR 12 m - Rango de detección rotura de cristal 9 m;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-COMBIPROTECT-B/AJ-COMBIPROTECT-B.png
AJ-COMBIPROTECT-B-DUMMY;AJAX;14;Carcasa para detector de movimiento - AJ-COMBIPROTECT-B - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-COMBIPROTECT-B-DUMMY/AJ-COMBIPROTECT-B-DUMMY.png
AJ-COMBIPROTECT-W;AJAX;108.12;Detector PIR y rotura de cristal - Grado 2 - Inalámbrico 868 MHz Jeweller - Rango de detección PIR 12 m - Rango de detección rotura de cristal 9 m - Sensibilidad ajustable - Inmunidad ante mascotas;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-COMBIPROTECT-W/AJ-COMBIPROTECT-W.png
AJ-COMBIPROTECT-W-DUMMY;AJAX;14;Carcasa para detector de movimiento - AJ-COMBIPROTECT-W - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-COMBIPROTECT-W-DUMMY/AJ-COMBIPROTECT-W-DUMMY.png
AJ-COVERHOLDER-COVERPLATE;AJAX;10.08;Soporte para tapa de la caja de montaje - Compatibilidad con tapas AJ-SOLOCOVER-CP - AJ-SIDECOVER-CP y AJ-CENTERCOVER-CP - Combinable con interruptores y enchufes Ajax - Ajax - CoverHolder [55];https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-COVERHOLDER-COVERPLATE/AJ-COVERHOLDER-COVERPLATE.png
AJ-CUP;AJAX;20.3;Taza - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CUP/AJ-CUP.png
AJ-CURTAINCAMOUTDOOR-HIGHMOUNT-PHOD-W;AJAX;545.32;Fotodetector cortina exterior con imagen - Doble tecnología: PIR y microondas banda K - Gestor de privacidad / Sensor antimasking - Detección hasta 15 m (H: 7°, V: 73º) - Instalación en altura 2~4 m - Soporte giratorio incluido;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINCAMOUTDOOR-HIGHMOUNT-PHOD-W/AJ-CURTAINCAMOUTDOOR-HIGHMOUNT-PHOD-W.png
AJ-CURTAINOUTDOOR-MINI-W;AJAX;165.78;Detector PIR exterior tipo cortina - Grado 2 - Doble tecnología: PIR y microondas banda K - Sensor antimasking - 2 modos de detección: principal y mascota - Detección hasta 5 m (H: 15°, V: 100º) - Instalación en altura 2~4 m;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINOUTDOOR-MINI-W/AJ-CURTAINOUTDOOR-MINI-W.png
AJ-CURTAINOUTDOOR-W;AJAX;231.84;Detector PIR exterior tipo cortina - Grado 2 - Inalámbrico 868 MHz Jeweller - Doble PIR tipo cortina y microondas (24 GHz) - Alcance detección 8~12 m - 8º H / 85º V - Antimasking / Sensibilidad ajustable - Uso exterior IP55;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINOUTDOOR-W/AJ-CURTAINOUTDOOR-W.png
AJ-CURTAINPROTECT-B;AJAX;93.84;Detector PIR tipo cortina - Grado 2 - Inalámbrico 868 MHz Jeweller - Alcance detección 6~15 m / 6º H / 90º V - Sensibilidad ajustable - Tamper antisabotaje - Uso interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINPROTECT-B/AJ-CURTAINPROTECT-B.png
AJ-CURTAINPROTECT-B-DUMMY;AJAX;24;Carcasa para detector de cortina - AJ-CURTAINPROTECT-B - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINPROTECT-B-DUMMY/AJ-CURTAINPROTECT-B-DUMMY.png
AJ-CURTAINPROTECT-W;AJAX;93.84;Detector PIR tipo cortina - Grado 2 - Inalámbrico 868 MHz Jeweller - Alcance detección 6~15 m / 6º H / 90º V - Sensibilidad ajustable - Tamper antisabotaje - Uso interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINPROTECT-W/AJ-CURTAINPROTECT-W.png
AJ-CURTAINPROTECT-W-DUMMY;AJAX;24;Carcasa para detector de cortina - AJ-CURTAINPROTECT-W - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-CURTAINPROTECT-W-DUMMY/AJ-CURTAINPROTECT-W-DUMMY.png
AJ-DC1224V-PCB1;AJAX;34;Módulo alimentación 12-24 VDC - Compatible con Ajax Hub, Hub Plus y ReX - Tensión de entrada 8~32 VDC - Conector CON280 incluido;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DC1224V-PCB1/AJ-DC1224V-PCB1.png
AJ-DC1224V-PCB2;AJAX;34;Módulo alimentación 12-24 VDC - Compatible con Ajax Hub 2, Hub 2 Plus y ReX 2 - Tensión de entrada 8~32 VDC - Conector CON280 incluido;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DC1224V-PCB2/AJ-DC1224V-PCB2.png
AJ-DC12V-PSU-NVR;AJAX;38.32;Módulo alimentación 12 VDC - Compatible con Ajax NVR 8-ch y 16-ch - Tensión de entrada 8~16 VDC - Conector CON280 incluido;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DC12V-PSU-NVR/AJ-DC12V-PSU-NVR.png
AJ-DC6V-PCB2;AJAX;34.68;Módulo alimentación 6 VDC - Compatible con Ajax Hub 2 , Hub 2 Plus y ReX 2 - Tensión de entrada 4.2~10 VDC - Consumo medio por hora 95 mA - Conector CON280 incluido;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DC6V-PCB2/AJ-DC6V-PCB2.png
AJ-DEMOCASE-B;AJAX;700;Maletín Demo - Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - App Móvil y Web / Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DEMOCASE-B/AJ-DEMOCASE-B.png
AJ-DEMOCASE-W;AJAX;700;Maletín Demo - Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - App Móvil y Web / Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DEMOCASE-W/AJ-DEMOCASE-W.png
AJ-DEMOCASE2-B;AJAX;850;Maletín Demo - Kit de alarma profesional Grado 2 - Ajax MotionCam para envío de imágenes - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - App Móvil y Software PC / Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DEMOCASE2-B/AJ-DEMOCASE2-B.png
AJ-DEMOCASE2-W;AJAX;850;Maletín Demo - Kit de alarma profesional Grado 2 - Ajax MotionCam para envío de imágenes - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - App Móvil y Software PC / Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DEMOCASE2-W/AJ-DEMOCASE2-W.png
AJ-DINHOLDER;AJAX;13.4;Soporte para carriles DIN - Compatible con AJ-RELAY - Compatible con AJ-WALLSWITCH - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DINHOLDER/AJ-DINHOLDER.png
AJ-DOMECAM-4-HLVF-S-B;AJAX;482.46;"Cámara Superior IP Domo 4 Megapíxel Ajax - 1/1.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-4-HLVF-S-B/AJ-DOMECAM-4-HLVF-S-B.png
AJ-DOMECAM-4-HLVF-S-W;AJAX;482.46;"Cámara Superior IP Domo 4 Megapíxel Ajax - 1/1.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color Blanco";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-4-HLVF-S-W/AJ-DOMECAM-4-HLVF-S-W.png
AJ-DOMECAM-5-HLVF-B;AJAX;348.44;"Cámara IP Domo 5 Megapíxel Ajax - 1/2.7"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-5-HLVF-B/AJ-DOMECAM-5-HLVF-B.png
AJ-DOMECAM-5-HLVF-W;AJAX;348.44;"Cámara IP Domo 5 Megapíxel Ajax - 1/2.7"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color blanco";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-5-HLVF-W/AJ-DOMECAM-5-HLVF-W.png
AJ-DOMECAM-8-HLVF-B;AJAX;482.46;"Cámara IP Domo 8 Megapíxel Ajax - 1/2.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-8-HLVF-B/AJ-DOMECAM-8-HLVF-B.png
AJ-DOMECAM-8-HLVF-S-B;AJAX;616.48;"Cámara Superior IP Domo 8 Megapíxel Ajax - 1/1.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-8-HLVF-S-B/AJ-DOMECAM-8-HLVF-S-B.png
AJ-DOMECAM-8-HLVF-S-W;AJAX;616.48;"Cámara Superior IP Domo 8 Megapíxel Ajax - 1/1.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color blanco";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-8-HLVF-S-W/AJ-DOMECAM-8-HLVF-S-W.png
AJ-DOMECAM-8-HLVF-W;AJAX;482.46;"Cámara IP Domo 8 Megapíxel Ajax - 1/2.8"" Progressive Scan CMOS - Lente varifocal motorizada 2.8~12 mm - IR 40m | Luz Blanca 25 m | PoE 802.3at/af - TrueWDR | Detección de movimiento | IA - Color blanco";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-8-HLVF-W/AJ-DOMECAM-8-HLVF-W.png
AJ-DOMECAM-MINI-5-0400-B;AJAX;245.6;Cámara IP 5 Megapixel Ajax - Progressive Scan CMOS - Lente 4 mm, Ranura MicroSD hasta 256GB - IR LEDs Alcance 15m, PoE 802.3at - Con Inteligencia Artificial - Color Negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-0400-B/AJ-DOMECAM-MINI-5-0400-B.png
AJ-DOMECAM-MINI-5-0400-HL-B;AJAX;254.92;"Cámara IP 5 Megapixel Ajax - 1/2.8"" Progressive Scan CMOS - Lente 4 mm, Ranura MicroSD hasta 256GB - IR15m | Luz Blanca 15 m | PoE 802.3at/af - Con Inteligencia Artificial - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-0400-HL-B/AJ-DOMECAM-MINI-5-0400-HL-B.png
AJ-DOMECAM-MINI-5-0400-HL-W;AJAX;254.92;"Cámara IP 5 Megapixel Ajax - 1/2.8"" Progressive Scan CMOS - Lente 4 mm, Ranura MicroSD hasta 256GB - IR15m | Luz Blanca 15 m | PoE 802.3at/af - Con Inteligencia Artificial - Color blanco";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-0400-HL-W/AJ-DOMECAM-MINI-5-0400-HL-W.png
AJ-DOMECAM-MINI-5-0400-W;AJAX;245.6;Cámara IP 5 Megapixel Ajax - Progressive Scan CMOS - Lente 4 mm, Ranura MicroSD hasta 256GB - IR LEDs Alcance 15m, PoE 802.3at - Con Inteligencia Artificial - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-0400-W/AJ-DOMECAM-MINI-5-0400-W.png
AJ-DOMECAM-MINI-5-B;AJAX;245.6;Cámara IP 5 Megapixel Ajax - Progressive Scan CMOS - Lente 2.8 mm, Ranura MicroSD hasta 256GB - IR LEDs Alcance 15m, PoE 802.3at - Con Inteligencia Artificial - Color Negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-B/AJ-DOMECAM-MINI-5-B.png
AJ-DOMECAM-MINI-5-HL-B;AJAX;254.92;"Cámara IP 5 Megapixel Ajax - 1/2.8"" Progressive Scan CMOS - Lente 2.8 mm, Ranura MicroSD hasta 256GB - IR15m | Luz Blanca 15 m | PoE 802.3at/af - Con Inteligencia Artificial - Color negro";https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-DOMECAM-MINI-5-HL-B/AJ-DOMECAM-MINI-5-HL-B.png
